Codigo,NOMBRE,GRUPO,NUM_GRUPO,AGUA(%),Energia(kcal),Proteina(g),Grasa_Total(g),HDC(g),Fibra_Dietetica(g),Ceniza(g),Calcio(mg),Fosforo(mg),Hierro(mg),Tiamina(mg),Riboflabina(g),Niacina(g),Vita_C(mg),Vita_A_EQ_Retinol(mcg),A_G_mono(g),A_G_Poli(g),A_G_Saturados(g),Colesterol(mg),Potasio(mg),Sodio(mg),Zinc(mg),Magnesio(mg),Vita_B6,Bita_B12,Acido_Folico(mcg),Folato_Eq_FD(mcg),Aprovecha(%)
20066,"SOPA CREMA DESHIDRATADA,  PREP, C/AGUA, ESPARRAGOS","Aderezos, salsas y sopas",20,93.9,23,0.88,0.69,3.57,,0.96,9,12,0.2,0.02,0.02,0.2,0,5,0.3,0.26,0.02,0,53,319,0.27,1,0,0.01,0,3,1
20067,"SOPA CREMA DESHIDRATADA,  PREP, C/AGUA, POLLO","Aderezos, salsas y sopas",20,90.94,41,0.68,2.04,5.11,0.1,1.22,29,37,0.1,0.04,0.08,1,0,8,0.45,0.16,1.3,1,82,454,0.6,2,0.02,0.1,0,2,1
20068,"SOPA CREMA DESHIDRATADA,  PREP, C/AGUA, VEGETALES","Aderezos, salsas y sopas",20,91.18,41,0.73,2.19,4.73,0.2,1.17,12,21,0.2,0.47,0.04,0.2,2,0,0.98,0.57,0.55,0,37,450,0.1,4,0.01,0.05,0,3,1
20069,"SOPA DE FIDEO RAMEN, PREPARADA","Aderezos, salsas y sopas",20,83.26,91,2.6,3.79,13.52,0.9,,8,31,0.78,0.07,0.04,0.63,0,,0.2,0.19,0.17,16,30,365,0.27,7,0.03,0,4,,1
20070,VINAGRE,"Aderezos, salsas y sopas",20,93.81,21,0,0,0.93,0,0.17,7,8,0.2,0,0,0,0,0,0,0,0,0,73,5,0.04,5,0,0,0,0,1
20071,"SALSA ENVASADA,  TOMATE, CATSUP","Aderezos, salsas y sopas",20,69.15,97,1.74,0.38,25.08,0.3,3.66,18,33,0.51,0.01,0.47,1.5,15,47,0.06,0.15,0.05,0,382,1114,0.26,19,0.15,0,0,10,1
20072,"SALSA PROCESADA,  SOFRITO","Aderezos, salsas y sopas",20,59.66,237,12.8,18.2,5.46,1.7,3.88,20,139,0.94,0.28,0.21,2.92,20,,,,,,401,1145,1.41,25,0.36,,0,43,1
20073,"SALSA PROCESADA,  TOMATE, ESTILO RANCHERO","Aderezos, salsas y sopas",20,88.28,41,0.94,0.74,8.77,1.4,1.27,13,38,0.76,0.07,0.12,1.1,13,41,0.1,0.34,0.13,0,398,546,0.28,21,0.19,0,0,14,1
20074,"SALSA PROCESADA,  TOMATE PARA SPAGHETTI","Aderezos, salsas y sopas",20,76.8,105,1.7,3.9,16,3.1,1.9,,,,,,,10,,,,0.87,0,,430,,,,,,,1
20075,"SALSA ENVASADA,  PARA PESCADO","Aderezos, salsas y sopas",20,71.07,35,5.06,0.01,3.64,0,20.22,43,7,0.78,0.01,0.06,2.31,1,4,0,0,0,0,288,7720,0.2,175,0.4,0.48,0,51,1
20076,"ADEREZO ENSALADA,  ACEITE Y VINAGRE","Aderezos, salsas y sopas",20,47.4,449,0,50.1,2.5,0,0,0,0,0,0,0,0,0,0,14.8,24.1,9.1,0,8,1,0,0,0,0,0,0,1
20077,"ADEREZO ENSALADA,  TIPO FRANCES C/SAL","Aderezos, salsas y sopas",20,36.56,457,0.77,44.81,15.58,0,2.29,24,19,0.8,0.02,0.05,0.19,0,23,8.43,21.03,5.65,0,67,836,0.29,5,0,0.14,0,0,1
20078,"ADEREZO ENSALADA,  TIPO ITALIANO C/SAL","Aderezos, salsas y sopas",20,56.4,291,0.38,28.37,10.43,0,4.42,7,9,0.63,0.01,0.02,0,0,2,6.32,12.94,4.47,0,48,1654,0.13,3,0.06,0,0,0,1
20079,"ADEREZO ENSALADA,  TIPO ITALIANO C/SAL S/GRASA","Aderezos, salsas y sopas",20,85.95,47,0.97,0.87,8.75,0.6,3.47,30,109,0.4,0.03,0.05,0.14,0,4,0.23,0.19,0.29,2,102,1129,0.36,5,0,0.31,0,12,1
20080,"ADEREZO ENSALADA,  TIPO RANCHERO","Aderezos, salsas y sopas",20,38.18,484,1.03,51.39,6.69,0.7,2.71,31,161,0.62,0.1,0.05,0.01,3,10,,,,33,62,816,0.4,5,0.02,0.33,0,4,1
20081,VINAGRE DESTILADO,"Aderezos, salsas y sopas",20,94.78,18,0,0,0.04,0,0,6,4,0.03,0,0,0,0,0,0,0,0,0,2,2,0.01,1,0,0,0,0,1
20082,"SOPA CONDENSADA,  ENLAT, FRIJOL NEGRO","Aderezos, salsas y sopas",20,75.33,91,4.83,1.32,15.42,6.8,3.1,35,75,1.5,0.04,0.04,0.41,0,22,0.48,0.41,0.34,0,250,970,1.1,33,0.07,0,0,20,1
20083,"SOPA CONDENSADA,  ENLAT, POLLO Y FIDEOS","Aderezos, salsas y sopas",20,86.9,51,2.6,1.5,6.9,0.6,2.1,11,38,0.6,0.06,0.05,1.2,0,,0.6,0.3,0.5,9,45,751,0.22,6,0.04,0.07,10,21,1
20084,"SOPA CONDENSADA,  ENLAT, POLLO C/ARROZ","Aderezos, salsas y sopas",20,88.4,49,2,1.6,6.8,0.6,1.3,11,46,0.2,0.04,0.04,1.73,27,49,0.65,0.3,0.5,6,169,338,0.24,5,0.05,0.09,23,44,1
20085,"SOPA CREMA CONDENSADA,  ENLAT, PAPA","Aderezos, salsas y sopas",20,85.39,59,1.39,1.88,9.14,0.4,2.21,16,37,0.38,0.03,0.03,0.43,0,19,0.44,0.33,0.97,5,109,797,0.5,1,0.03,0.04,0,2,1
20086,"SOPA DESHIDRATADA,  FIDEO RAMEN, CUALQUIER SABOR","Aderezos, salsas y sopas",20,4.7,453,9.3,17.1,65.5,2.4,3.4,16,108,4.27,0.66,0.44,5.4,0,1,6.4,2.61,7.63,0,120,1160,0.63,24,0.06,0.01,120,231,1
20087,"SOPA DESHIDRATADA,  FIDEO RAMEN, SABOR RES","Aderezos, salsas y sopas",20,5.52,436,10.29,15.71,63.27,2.2,5.21,30,121,4.11,1.5,0.27,4.2,1,0,6.78,1.53,7.97,,185,2002,1.08,24,0.09,0.18,84,168,1
20088,"SOPA DESHIDRATADA,  FIDEO RAMEN, SABOR POLLO","Aderezos, salsas y sopas",20,4.26,437,10.66,15.55,63.57,2.4,5.96,27,118,3.92,0.56,0.25,3.97,0,0,6.15,1.39,7.09,,173,2071,0.61,22,0.09,0.31,85,176,1
21001,BOLLO C/HUEVO,Comidas preparadas: comerciales y caseras,21,50.06,274,8.53,16.23,23.46,0.6,1.77,60,285,2.13,0.22,0.36,1.58,0,132,6.67,4.71,3.48,180,175,655,0.73,14,0.08,0.46,24,59,1
21002,BOLLO C/HUEVO Y JAMON,Comidas preparadas: comerciales y caseras,21,54.66,240,10.64,14.08,18.31,0.4,2.31,115,165,2.37,0.35,0.31,1.04,0,123,5.71,4.01,3.08,156,166,720,1.16,16,0.14,0.62,17,46,1
21003,"BURRITO, FRIJOLES",Comidas preparadas: comerciales y caseras,21,52.53,206,6.48,6.22,32.92,,1.85,52,45,2.08,0.29,0.28,1.87,1,8,2.18,0.55,3.17,2,301,454,0.7,40,0.14,0.5,31,62,1
21004,"BURRITO, FRIJOLES  C/CARNE DE RES",Comidas preparadas: comerciales y caseras,21,51.89,220,9.73,7.71,28.58,,2.09,46,61,2.12,0.23,0.36,2.34,1,14,3.04,0.53,3.6,21,284,578,1.66,36,0.16,0.75,18,63,1
21005,"BURRITO, FRIJOLES  C/QUESO",Comidas preparadas: comerciales y caseras,21,53.91,203,8.1,6.29,29.55,,2.15,115,97,1.22,0.12,0.38,1.92,1,53,1.34,0.96,3.68,15,267,627,0.88,43,0.13,0.48,23,56,1
21006,"BURRITO, FRIJOLES  C/QUESO Y CARNE DE RES",Comidas preparadas: comerciales y caseras,21,64.94,163,7.18,6.55,19.55,,1.77,64,69,1.84,0.15,0.35,1.9,3,74,2.2,0.5,3.52,61,202,488,1.16,25,0.11,0.54,7,42,1
21007,"BURRITO, FRIJOLES  C/QUESO Y CHILE",Comidas preparadas: comerciales y caseras,21,55.77,197,9.91,6.84,25.35,,2.14,86,85,2.29,0.16,0.36,2.29,2,55,2.52,0.38,3.33,47,241,613,1.81,29,0.12,0.59,6,53,1
21008,"BURRITO, CARNE DE RES",Comidas preparadas: comerciales y caseras,21,49.61,238,12.09,9.46,26.6,,2.24,38,79,2.77,0.11,0.42,2.93,1,6,3.37,0.39,4.75,29,336,678,2.15,37,0.14,0.89,41,88,1
21009,"BURRITO, CARNE DE RES  C/CHILE",Comidas preparadas: comerciales y caseras,21,54.45,212,10.7,8.23,24.6,,2.02,43,70,2.21,0.2,0.4,2.53,1,12,3.02,0.49,3.98,27,248,555,2.15,30,0.15,0.64,30,69,1
21010,"BURRITO, CARNE DE RES  C/QUESO Y CHILE",Comidas preparadas: comerciales y caseras,21,55.19,208,13.46,8.15,20.96,,2.24,73,104,2.57,0.2,0.41,2.74,1,65,3.27,0.73,3.42,56,219,688,2.6,23,0.12,0.68,27,65,1
21011,CAMARONES EMPANIZADOS Y FRITOS,Comidas preparadas: comerciales y caseras,21,47.82,277,11.51,15.18,24.39,,1.1,51,210,1.8,0.13,0.55,0,0,22,10.6,0.39,3.28,122,112,882,0.74,24,0.04,0.09,32,83,1
21012,"AROS DE CEBOLLA, EMPANIZADOS FRITOS",Comidas preparadas: comerciales y caseras,21,37.09,332,4.46,18.69,37.74,,2.03,88,104,1.02,0.1,0.12,1.11,1,1,8.01,0.8,8.38,17,156,518,0.42,19,0.07,0.15,52,102,1
21013,CHILI C/CARNE,Comidas preparadas: comerciales y caseras,21,76.7,101,9.73,3.27,8.67,,1.64,27,78,2.05,0.05,0.45,0.98,1,33,1.35,0.21,1.36,53,273,398,1.41,18,0.13,0.45,6,22,1
21014,CHILE RELLENO DE GUATEMALA,Comidas preparadas: comerciales y caseras,21,,224,8.08,17.51,8.79,1.04,0.88,20,111,1.81,0.08,0.15,1.71,16,310,9.92,1.23,5.16,120,221,46,1.33,15,0.18,1.05,22,,1
21015,"CHOP-SUEY, DE RES & CERDO",Comidas preparadas: comerciales y caseras,21,75.2,120,10.4,6.8,5.2,,,24,99,1.92,0.11,0.15,2,13,,2.48,0.28,3.4,26,170,421,,,,,,,1
21016,"CHOW-MEIN, DE POLLO",Comidas preparadas: comerciales y caseras,21,78,102,12.4,4,4,0.2,,23,117,1,0.03,0.09,1.72,4,,1.36,1.24,0.96,39,189,287,,,,,,,1
21017,"CREPAS, DE ESPINACA",Comidas preparadas: comerciales y caseras,21,,154,5.95,9.29,11.15,,,,,,,,,,,,,,,164,370,,,,,,,1
21018,"CREPAS, DE JAMON Y QUESO",Comidas preparadas: comerciales y caseras,21,,192,11.74,11.74,10.8,,,,,,,,,,,,,,,162,425,,,,,,,1
21019,"CREPAS, DE POLLO",Comidas preparadas: comerciales y caseras,21,76.07,167,12.82,9.4,8.12,1,,23,82,1.12,0.06,0.08,3.41,14,,1.62,0.39,3.13,33,179,444,0.48,22,0.2,0.08,12,,1
21020,"CROISSANT,  DE HUEVO, QUESO Y JAMON",Comidas preparadas: comerciales y caseras,21,51.14,312,12.45,22.09,15.92,,2.48,95,221,1.4,0.34,0.2,2.1,8,86,7.49,1.55,11.5,140,179,711,1.43,17,0.15,0.66,6,34,1
21021,"CROISSANT,  DE HUEVO, QUESO Y TOCINO",Comidas preparadas: comerciales y caseras,21,43.92,320,12.58,21.98,18.33,,2.74,117,214,1.7,0.27,0.26,1.7,2,110,7.11,1.36,11.96,167,156,689,1.47,18,0.09,0.67,8,41,1
21022,"ELOTE COCIDO,  C/MANTEQUILLA",Comidas preparadas: comerciales y caseras,21,72.05,106,3.06,2.35,21.88,,0.65,3,74,0.6,0.17,0.07,1.49,5,23,0.69,0.42,1.13,4,246,20,0.62,28,0.22,0,0,30,1
21023,ENCHILADA GUATEMALTECA,Comidas preparadas: comerciales y caseras,21,,76,1.69,3.99,9.27,1.67,0.52,58,38,0.39,0.03,0.03,0.29,11,91,2.35,0.38,0.84,0,108,15,0.1,7,0.04,0,27,,1
21024,"ENCHILADA MEXICANA,  C/QUESO",Comidas preparadas: comerciales y caseras,21,63.23,196,5.91,11.56,17.51,,1.78,199,82,0.81,0.05,0.26,1.17,1,61,3.87,0.5,6.5,27,147,481,1.54,31,0.24,0.46,19,53,1
21025,"ENCHILADA MEXICANA,  C/QUESO Y CARNE DE RES",Comidas preparadas: comerciales y caseras,21,66.89,168,6.21,9.19,15.87,,1.85,119,87,1.6,0.05,0.21,1.31,1,51,3.2,0.72,4.71,21,299,687,1.4,43,0.14,0.53,0,35,1
21026,"ENSALADA RESTAURANTE,  ATUN C/ADEREZO",Comidas preparadas: comerciales y caseras,21,63.16,187,16.04,9.26,9.41,0,2.14,17,178,1,0.03,0.07,6.7,2,24,2.89,4.12,1.54,13,178,402,0.56,19,0.08,1.2,0,8,1
21027,"ENSALADA RESTAURANTE,  POLLO",Comidas preparadas: comerciales y caseras,21,66.17,200,11.64,13.52,7.41,0,1.26,10,33,0.61,0.02,0.07,1.67,1,42,3.25,6.22,3.45,30,183,377,1.04,10,0.11,0.38,0,5,1
21028,"ENSALADA RESTAURANTE,  REPOLLO",Comidas preparadas: comerciales y caseras,21,74.02,148,1.47,11.08,12.88,,0.55,34,36,0.73,0.04,0.03,0.08,8,36,2.44,6.46,1.62,5,179,270,0.2,9,0.11,0.18,0,39,1
21029,FRITADA DE CERDO,Comidas preparadas: comerciales y caseras,21,38.8,344,32,23.6,1,,4.6,58,291,1.1,0.31,0.47,8.3,,,,,,,,,,,,,,,1
21030,"HAMBURGUESA,  REGULAR  S/VEGETALES S/COND,",Comidas preparadas: comerciales y caseras,21,37.55,305,13.69,13.13,33.9,,1.73,70,114,2.67,0.37,0.3,4.13,0,0,6.06,1.02,4.6,39,161,430,2.22,21,0.07,0.99,31,81,1
21031,"HAMBURGUESA,  REGULAR  C/VEGETALES C/COND,",Comidas preparadas: comerciales y caseras,21,49.41,254,11.74,12.25,24.81,,1.78,57,113,2.39,0.21,0.18,3.35,2,4,4.81,2.34,3.76,24,206,458,1.87,20,0.11,0.8,30,68,1
21032,"HAMBURGUESA,  REGULAR  DOBLE CARNE, S/VEGETALES S/COND,",Comidas preparadas: comerciales y caseras,21,41.1,309,17,15.85,24.39,,1.65,49,133,2.59,0.19,0.21,4.69,0,0,6.88,1.33,5.9,56,206,315,3.25,21,0.18,1.66,23,60,1
21033,"HAMBURGUESA,  REGULAR  DOBLE CARNE, C/VEGETALES C/COND,",Comidas preparadas: comerciales y caseras,21,50.51,268,14.8,15.1,18.02,,1.57,43,132,2.58,0.16,0.19,3.13,1,1,6.57,1.29,5.58,48,245,345,2.7,21,0.17,1.55,18,52,1
21034,"HAMBURGUESA,  GRANDE  S/VEGETALES S/COND,",Comidas preparadas: comerciales y caseras,21,42.1,311,16.51,16.73,23.16,,1.5,54,128,2.61,0.21,0.21,4.56,0,0,7.21,1.56,6.12,52,195,346,3,20,0.17,1.5,21,59,1
21035,"HAMBURGUESA,  GRANDE  C/VEGETALES C/COND,",Comidas preparadas: comerciales y caseras,21,55.7,235,11.85,12.55,18.35,,1.56,44,107,2.26,0.19,0.17,3.34,1,11,5.24,1.01,4.78,40,220,378,2.24,20,0.15,1.09,21,53,1
21036,"HAMBURGUESA,  GRANDE  DOBLE CARNE,  C/VEGETALES C/COND,",Comidas preparadas: comerciales y caseras,21,53.74,239,15.17,11.75,17.82,,1.52,45,139,2.59,0.16,0.17,3.35,1,2,4.57,1.24,4.65,54,252,350,2.51,22,0.24,1.8,22,49,1
21037,"HILACHAS DE RES, GUATEMALA",Comidas preparadas: comerciales y caseras,21,83.5,65,5.1,1,8.9,,1.5,20,70,0.9,0.06,0.18,1.43,10,,,,,,,,,,,,,,1
21038,"HUEVOS,  COCIDOS O DUROS",Comidas preparadas: comerciales y caseras,21,74.62,155,12.58,10.61,1.12,0,1.08,50,172,1.19,0.07,0.51,0.06,0,169,4.08,1.41,3.27,424,126,124,1.05,10,0.12,1.11,0,44,0.88
21039,"HUEVOS,  FRITOS O ESTRELLADOS",Comidas preparadas: comerciales y caseras,21,69.13,201,13.63,15.31,0.88,0,1.05,59,208,1.98,0.08,0.52,0.08,0,198,6.35,2.66,4.29,457,147,204,1.2,13,0.16,1.39,0,51,1
21040,"HUEVOS,  OMELET SIMPLE",Comidas preparadas: comerciales y caseras,21,75.83,153,10.62,12.02,0.69,0,0.84,47,162,1.54,0.06,0.4,0.06,0,155,4.99,2.1,3.37,356,114,161,0.93,10,0.12,1.09,0,39,1
21041,"HUEVOS,  OMELET C/JAMON Y QUESO",Comidas preparadas: comerciales y caseras,21,64.42,222,15.42,16.67,1.56,0,2.14,128,238,1.39,0.15,0.48,0.69,3,,6.28,2.38,6.08,371,152,498,1.53,14,0.16,0.9,32,,1
21042,"HUEVOS,  REVUELTOS O PICADOS",Comidas preparadas: comerciales y caseras,21,66.7,212,13.84,16.18,2.08,0,1.2,57,242,2.59,0.08,0.52,0.21,3,223,5.89,1.97,6.15,426,147,224,1.66,14,0.19,1.01,0,56,1
21043,"NACHOS,  C/QUESO",Comidas preparadas: comerciales y caseras,21,40.45,306,8.05,16.77,32.15,,2.58,241,244,1.13,0.17,0.33,1.36,1,132,7.07,1.98,6.89,16,152,722,1.58,49,0.18,0.73,0,9,1
21044,"NACHOS,  C/QUESO Y CHILE",Comidas preparadas: comerciales y caseras,21,42.7,298,8.24,16.74,29.45,,2.87,304,193,1.2,0.06,0.24,1.39,1,281,7.06,1.97,6.87,41,144,851,1.42,53,0.18,0.5,0,9,1
21045,"NACHOS,  C/QUESO, FRIJOLES, CARNE DE RES Y CHILE",Comidas preparadas: comerciales y caseras,21,55.96,223,7.76,12.04,21.89,,2.35,151,152,1.09,0.09,0.27,1.31,2,171,4.31,2.23,4.9,8,177,706,1.43,38,0.16,0.4,0,15,1
21046,"PANQUEQUE PREPARADO,  SIMPLE",Comidas preparadas: comerciales y caseras,21,52.9,227,6.4,9.7,28.3,,2.6,219,159,1.8,0.2,0.28,1.57,0,54,2.47,4.45,2.12,59,132,439,0.56,16,0.05,0.22,26,56,1
21047,"PANQUEQUE PREPARADO,  C/MIEL Y MANTEQUILLA",Comidas preparadas: comerciales y caseras,21,49.72,224,3.56,6.03,39.18,,1.51,55,205,1.13,0.17,0.24,1.46,2,35,2.27,0.84,2.52,25,108,476,0.44,21,0.05,0.1,7,27,1
21048,"PIZZA DE  QUESO, CONCHA REGULAR",Comidas preparadas: comerciales y caseras,21,43.29,271,11.93,10.89,31.22,1.8,2.67,209,249,1.95,0.26,0.26,3.3,0,74,2.92,1.84,5.04,24,173,685,1.65,22,0.11,0.7,,,1
21049,"PIZZA DE  PEPPERONI, CONCHA REGULAR",Comidas preparadas: comerciales y caseras,21,41.35,280,12.86,11.38,31.55,1.7,2.87,155,218,2.14,0.32,0.27,4.03,0,57,4.02,2.03,5.16,26,207,801,1.68,23,0.15,0.68,,,1
21050,"POLLO EMPANIZADO FRITO,  MUSLO",Comidas preparadas: comerciales y caseras,21,48.99,291,20.32,18.04,10.61,,2.05,24,162,1.08,0.09,0.29,4.87,0,45,7.39,4.27,4.76,112,301,510,2.19,25,0.22,0.56,11,25,0.77
21051,"POLLO EMPANIZADO FRITO,  PECHUGA",Comidas preparadas: comerciales y caseras,21,45.7,303,21.91,18.11,12.01,,2.27,37,188,0.91,0.09,0.18,7.35,0,35,7.5,4.16,4.81,91,347,598,0.95,23,0.35,0.41,13,27,0.79
21052,PUPUSAS DE CHICHARRON,Comidas preparadas: comerciales y caseras,21,31,276,10.8,1.2,55.4,,1.6,52,193,3.6,0.08,0.11,2.33,1,,,,,,,,,,,,,,1
21053,"QUESOBURGUESA,  REGULAR  S/VEGETALES",Comidas preparadas: comerciales y caseras,21,37.3,313,14.48,14.85,31.13,,2.24,138,192,2.39,0.39,0.39,3.63,0,45,5.66,1.51,6.34,49,161,490,2.32,21,0.09,0.95,27,72,1
21054,"QUESOBURGUESA,  REGULAR  C/VEGETALES C/COND,",Comidas preparadas: comerciales y caseras,21,55.2,233,11.58,12.85,18.27,,2.1,118,140,1.72,0.21,0.15,4.14,2,53,4.65,0.95,5.97,34,149,634,1.7,17,0.1,0.8,28,62,1
21055,"QUESOBURGUESA,  REGULAR  DOBLE CARNE S/VEGETALES S/COND,",Comidas preparadas: comerciales y caseras,21,42.37,295,17.85,18.37,14.23,,2.39,150,241,2.2,0.16,0.24,3.88,0,64,7.1,1.24,8.39,71,199,410,3.2,21,0.16,1.49,25,62,1
21056,"QUESOBURGUESA,  REGULAR  DOBLE CARNE C/VEGETALES C/COND,",Comidas preparadas: comerciales y caseras,21,51.2,251,12.8,12.7,21.2,,2.1,103,146,2.06,0.21,0.17,4.85,1,43,4.7,1.6,5.25,36,202,633,2.1,18,0.11,1.16,23,53,1
21057,"QUESOBURGUESA,  REGULAR  DOBLE CARNE Y PAN C/VEG, C/COND,",Comidas preparadas: comerciales y caseras,21,46.56,285,13.04,15.47,23.3,,1.63,74,153,2.07,0.25,0.19,3.66,1,34,5.54,2.79,5.6,41,171,404,1.81,16,0.12,0.91,25,58,1
21058,"QUESOBURGUESA,  GRANDE  S/VEGETALES",Comidas preparadas: comerciales y caseras,21,38.65,329,16.29,17.83,25.63,,1.6,49,228,2.95,0.26,0.31,6.04,0,100,6.89,1.32,8.02,52,348,859,3,21,0.15,1.37,19,53,1
21059,"QUESOBURGUESA,  GRANDE  C/VEGETALES",Comidas preparadas: comerciales y caseras,21,52.5,257,12.87,15.04,17.53,,2.06,94,142,2.13,0.18,0.21,3.37,4,64,5.76,0.93,6.87,40,203,506,2.1,20,0.13,1.17,24,54,1
21060,"QUESOBURGUESA,  GRANDE  C/JAMON  C/VEGETALES",Comidas preparadas: comerciales y caseras,21,50.05,293,15.55,18.97,14.83,,2.42,119,209,1.98,0.21,0.22,3.61,3,33,7.43,1.52,8.32,48,212,674,2.61,20,0.15,1.13,11,39,1
21061,"QUESOBURGUESA,  GRANDE  C/TOCINO",Comidas preparadas: comerciales y caseras,21,43.6,312,16.41,18.85,19.04,,2.1,83,205,2.43,0.16,0.21,3.4,1,42,7.43,1.39,8.33,57,170,535,3.5,23,0.16,1.2,27,63,1
21062,"QUESOBURGUESA,  GRANDE  DOBLE CARNE C/VEGETALES",Comidas preparadas: comerciales y caseras,21,51.09,273,14.72,16.92,15.37,,1.9,93,153,2.29,0.14,0.19,2.81,0,24,6.73,1.82,6.85,55,231,445,2.59,20,0.16,1.32,10,36,1
21063,REVOLCADO O CHANFAINA  (GUATEMALA Y EL SALVADOR),Comidas preparadas: comerciales y caseras,21,73.7,139,11.5,7.9,4.7,,2.2,227,202,3.1,0.1,0.7,4.14,4,,,,,,,,,,,,,,1
21064,"SANDWICH, BISTEC DE RES",Comidas preparadas: comerciales y caseras,21,51.07,225,14.87,6.9,25.47,,1.7,45,146,2.53,0.2,0.18,3.58,3,10,2.62,1.64,1.87,36,257,391,2.22,24,0.18,0.77,27,63,1
21065,"SANDWICH, JAMON Y QUESO",Comidas preparadas: comerciales y caseras,21,50.8,241,14.17,10.6,22.84,,1.59,89,104,2.22,0.21,0.33,1.84,2,66,4.61,0.94,4.41,40,199,528,0.94,11,0.14,0.37,3,54,1
21066,"SANDWICH, JAMON, QUESO Y HUEVO",Comidas preparadas: comerciales y caseras,21,51.15,243,13.46,11.4,21.64,,2.35,148,242,2.17,0.3,0.39,2.94,2,116,4.02,1.18,5.18,172,147,703,1.39,18,0.11,0.86,23,69,1
21067,"SANDWICH O HAMBURGUESA, PESCADO, C/SALSA",Comidas preparadas: comerciales y caseras,21,47.35,273,10.72,14.41,25.96,,1.56,53,134,1.65,0.21,0.14,2.15,2,21,4.87,5.22,3.31,35,215,389,0.63,21,0.07,0.68,26,72,1
21068,"SANDWICH O HAMBURGUESA, PESCADO, C/SALSA Y QUESO",Comidas preparadas: comerciales y caseras,21,45.18,286,11.26,15.63,26.03,,1.91,101,170,1.91,0.25,0.23,2.31,2,71,4.87,5.15,4.45,37,193,513,0.64,20,0.06,0.59,33,73,1
21069,"SANDWICH O HAMBURGUESA, FILETE DE POLLO",Comidas preparadas: comerciales y caseras,21,47.31,283,13.25,16.18,21.26,,2,33,128,2.57,0.18,0.13,3.74,5,17,5.72,4.61,4.68,33,194,526,1.03,19,0.11,0.21,39,82,1
21070,"SANDWICH O HAMBURGUESA, FILETE DE POLLO C/QUESO",Comidas preparadas: comerciales y caseras,21,46.01,277,12.9,17,18.24,,2.1,113,178,1.59,0.18,0.2,3.98,1,72,5.99,4.36,5.46,34,146,543,1.27,19,0.18,0.2,28,68,1
21071,"SNACKS,  CHICHARRONCITOS",Comidas preparadas: comerciales y caseras,21,1.8,545,61.3,31.3,0,0,5.4,30,85,0.88,0.1,0.28,1.55,1,12,14.78,3.64,11.37,95,127,1838,0.56,11,0.02,0.64,0,0,1
21072,"SNACKS,  PAPALINAS SIMPLES",Comidas preparadas: comerciales y caseras,21,1,471,7.1,20.8,66.9,5.9,4.1,21,193,1.35,0.21,0.27,7,26,0,4.8,10.94,4.16,0,1744,492,0.07,89,0.67,0,0,27,1
21073,"SNACKS,  PLATALINAS",Comidas preparadas: comerciales y caseras,21,4.3,519,2.3,33.6,58.4,7.7,1.4,18,56,1.25,0.09,0.02,0.71,6,4,1.95,0.63,28.97,0,536,6,0.75,76,0.26,0,0,14,1
21074,"SNACKS,  PALOMITAS DE MAIZ C/SAL Y ACEITE",Comidas preparadas: comerciales y caseras,21,2.8,500,9,28.1,57.2,10,2.9,10,250,2.78,0.13,0.14,1.55,0,1,8.17,13.42,4.89,0,225,884,2.64,108,0.21,0,0,17,1
21075,"SNACKS,  TOSTADITAS/MAIZ,  SABOR QUESO",Comidas preparadas: comerciales y caseras,21,1.5,558,5.76,35.76,54.1,2.2,2.89,58,108,1.1,0.16,0.2,5.74,0,38,10.44,18.65,5.51,4,197,896,0.6,20,0.06,0.48,86,180,1
21076,"SNACKS,  TOSTADITAS/MAIZ,  SABOR BARBACOA",Comidas preparadas: comerciales y caseras,21,1.2,523,7,32.7,56.2,5.2,2.8,131,207,1.54,0.08,0.21,1.64,2,31,9.48,16.17,4.46,0,236,763,1.06,77,0.23,0,0,39,1
21077,"SNACKS,  TOSTADITAS/MAIZ,  SABOR NACHOS",Comidas preparadas: comerciales y caseras,21,1.9,536,6.5,31.7,57.3,1,2.6,36,76,1.27,0.21,0.12,1.41,0,24,2.14,0.84,26.79,5,123,952,0.48,25,0.12,0,0,5,1
21078,"SNACKS,  TOSTADITAS/MAIZ,  SIMPLES",Comidas preparadas: comerciales y caseras,21,2,510,5.8,26.9,62.9,1.1,2.3,3,44,2.54,0.32,0.24,1.41,0,16,1.7,0.78,22.75,0,81,1022,0.21,11,0.04,0,0,3,1
21079,TACO REGULAR MEXICANO,Comidas preparadas: comerciales y caseras,21,58.4,216,12.08,12.02,15.63,,1.87,129,119,1.41,0.09,0.26,1.88,1,63,3.85,0.56,6.65,33,277,469,2.3,41,0.14,0.61,26,58,1
21080,TAMAL ASADO (COSTA RICA),Comidas preparadas: comerciales y caseras,21,45.7,217,2.8,0.9,49.5,,1.1,36,35,4.3,0.01,0.03,0.19,6,,,,,,,,,,,,,,1
21081,TAMAL DE CERDO (GUATEMALA),Comidas preparadas: comerciales y caseras,21,77.7,110,2.5,5.2,13.3,,1.3,32,61,1.4,0.05,0.04,0.57,1,,,,,,,,,,,,,,1
21082,TAMAL DE CERDO C/ALMENDRAS (COSTA RICA),Comidas preparadas: comerciales y caseras,21,68.3,162,3.1,8.8,17.5,,2.3,20,66,2.2,0.05,0.07,0.69,6,,,,,,,,,,,,,,1
